>BAM58605 cds chromosome:ASM52304v1:Chromosome:2455617:2456552:-1 gene:BEST7003_2404 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:prmA description:50S ribosomal protein L11 methyltransferase,>BAM58605 cds chromosome:ASM52304v1:Chromosome:2455617:2456552:-1 gene:BEST7003_2403
>BAM58606 cds chromosome:ASM52304v1:Chromosome:2456577:2457704:-1 gene:BEST7003_2405 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:dnaJ description:molecular chaperone DnaJ,>BAM58606 cds chromosome:ASM52304v1:Chromosome:2456577:2457704:-1 gene:BEST7003_2404
>BAM58607 cds chromosome:ASM52304v1:Chromosome:2457904:2459739:-1 gene:BEST7003_2406 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:dnaK description:molecular chaperone DnaK,>BAM58607 cds chromosome:ASM52304v1:Chromosome:2457904:2459739:-1 gene:BEST7003_2405
>BAM58608 cds chromosome:ASM52304v1:Chromosome:2459763:2460326:-1 gene:BEST7003_2407 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:grpE description:heat shock protein GrpE,>BAM58608 cds chromosome:ASM52304v1:Chromosome:2459763:2460326:-1 gene:BEST7003_2406
>BAM58609 cds chromosome:ASM52304v1:Chromosome:2460398:2461429:-1 gene:BEST7003_2408 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:hrcA description:heat-inducible transcription repressor,>BAM58609 cds chromosome:ASM52304v1:Chromosome:2460398:2461429:-1 gene:BEST7003_2407
>BAM58610 cds chromosome:ASM52304v1:Chromosome:2461510:2462649:-1 gene:BEST7003_2409 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:hemN description:coproporphyrinogen III oxidase,>BAM58610 cds chromosome:ASM52304v1:Chromosome:2461510:2462649:-1 gene:BEST7003_2408
>BAM58611 cds chromosome:ASM52304v1:Chromosome:2462702:2464540:-1 gene:BEST7003_2410 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:lepA description:GTP-binding protein LepA,>BAM58611 cds chromosome:ASM52304v1:Chromosome:2462702:2464540:-1 gene:BEST7003_2409
>BAM58612 cds chromosome:ASM52304v1:Chromosome:2464674:2465012:-1 gene:BEST7003_2411 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqxA description:hypothetical protein,>BAM58612 cds chromosome:ASM52304v1:Chromosome:2464674:2465012:-1 gene:BEST7003_2410
>BAM58613 cds chromosome:ASM52304v1:Chromosome:2465029:2466234:-1 gene:BEST7003_2412 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:spoIIP description:spore autolysin,>BAM58613 cds chromosome:ASM52304v1:Chromosome:2465029:2466234:-1 gene:BEST7003_2411
>BAM58614 cds chromosome:ASM52304v1:Chromosome:2466297:2467403:-1 gene:BEST7003_2413 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:gpr description:germination protease,>BAM58614 cds chromosome:ASM52304v1:Chromosome:2466297:2467403:-1 gene:BEST7003_2412
>BAM58615 cds chromosome:ASM52304v1:Chromosome:2467480:2467620:1 gene:BEST7003_2414 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein,>BAM58615 cds chromosome:ASM52304v1:Chromosome:2467480:2467620:1 gene:BEST7003_2413
>BAM58616 cds chromosome:ASM52304v1:Chromosome:2467607:2467873:1 gene:BEST7003_2415 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:rpsT description:30S ribosomal protein S20,>BAM58616 cds chromosome:ASM52304v1:Chromosome:2467607:2467873:1 gene:BEST7003_2414
>BAM58617 cds chromosome:ASM52304v1:Chromosome:2467888:2468931:-1 gene:BEST7003_2416 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:holA description:DNA polymerase III subunit delta,>BAM58617 cds chromosome:ASM52304v1:Chromosome:2467888:2468931:-1 gene:BEST7003_2415
>BAM58618 cds chromosome:ASM52304v1:Chromosome:2469161:2469295:1 gene:BEST7003_2417 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein,>BAM58618 cds chromosome:ASM52304v1:Chromosome:2469161:2469295:1 gene:BEST7003_2416
>BAM58619 cds chromosome:ASM52304v1:Chromosome:2469335:2471497:-1 gene:BEST7003_2418 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:comEC description:DNA channel,>BAM58619 cds chromosome:ASM52304v1:Chromosome:2469335:2471497:-1 gene:BEST7003_2417
>BAM58620 cds chromosome:ASM52304v1:Chromosome:2471669:2472238:-1 gene:BEST7003_2419 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:comEB description:hypothetical protein,>BAM58620 cds chromosome:ASM52304v1:Chromosome:2471669:2472238:-1 gene:BEST7003_2418
>BAM58621 cds chromosome:ASM52304v1:Chromosome:2472305:2472922:-1 gene:BEST7003_2420 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:comEA description:membrane bound high-affinity DNA-bindingreceptor,>BAM58621 cds chromosome:ASM52304v1:Chromosome:2472305:2472922:-1 gene:BEST7003_2419
>BAM58622 cds chromosome:ASM52304v1:Chromosome:2473006:2473827:1 gene:BEST7003_2421 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:comER description:late competence protein ComER,>BAM58622 cds chromosome:ASM52304v1:Chromosome:2473006:2473827:1 gene:BEST7003_2420
>BAM58623 cds chromosome:ASM52304v1:Chromosome:2473893:2474636:-1 gene:BEST7003_2422 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqeM description:hypothetical protein,>BAM58623 cds chromosome:ASM52304v1:Chromosome:2473893:2474636:-1 gene:BEST7003_2421
>BAM58624 cds chromosome:ASM52304v1:Chromosome:2474633:2474989:-1 gene:BEST7003_2423 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqeL description:hypothetical protein,>BAM58624 cds chromosome:ASM52304v1:Chromosome:2474633:2474989:-1 gene:BEST7003_2422
>BAM58625 cds chromosome:ASM52304v1:Chromosome:2475007:2475567:-1 gene:BEST7003_2424 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqeK description:hydrolase,>BAM58625 cds chromosome:ASM52304v1:Chromosome:2475007:2475567:-1 gene:BEST7003_2423
>BAM58626 cds chromosome:ASM52304v1:Chromosome:2475557:2476126:-1 gene:BEST7003_2425 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:nadD description:nicotinic acid mononucleotideadenylyltransferase,>BAM58626 cds chromosome:ASM52304v1:Chromosome:2475557:2476126:-1 gene:BEST7003_2424
>BAM58627 cds chromosome:ASM52304v1:Chromosome:2476138:2476428:-1 gene:BEST7003_2426 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqeI description:RNA-binding protein,>BAM58627 cds chromosome:ASM52304v1:Chromosome:2476138:2476428:-1 gene:BEST7003_2425
>BAM58628 cds chromosome:ASM52304v1:Chromosome:2476422:2477264:-1 gene:BEST7003_2427 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:aroE description:shikimate 5-dehydrogenase,>BAM58628 cds chromosome:ASM52304v1:Chromosome:2476422:2477264:-1 gene:BEST7003_2426
>BAM58629 cds chromosome:ASM52304v1:Chromosome:2477282:2478382:-1 gene:BEST7003_2428 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqeH description:GTP-binding protein YqeH,>BAM58629 cds chromosome:ASM52304v1:Chromosome:2477282:2478382:-1 gene:BEST7003_2427
>BAM58630 cds chromosome:ASM52304v1:Chromosome:2478386:2478904:-1 gene:BEST7003_2429 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqeG description:hydrolase,>BAM58630 cds chromosome:ASM52304v1:Chromosome:2478386:2478904:-1 gene:BEST7003_2428
>BAM58631 cds chromosome:ASM52304v1:Chromosome:2479712:2480443:-1 gene:BEST7003_2430 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqeF description:lipoprotein,>BAM58631 cds chromosome:ASM52304v1:Chromosome:2479712:2480443:-1 gene:BEST7003_2429
>BAM58632 cds chromosome:ASM52304v1:Chromosome:2480695:2481447:-1 gene:BEST7003_2431 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:cwlH description:N-acetylmuramoyl-L-alanine amidase,>BAM58632 cds chromosome:ASM52304v1:Chromosome:2480695:2481447:-1 gene:BEST7003_2430
>BAM58633 cds chromosome:ASM52304v1:Chromosome:2481634:2482260:1 gene:BEST7003_2432 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqeD description:hypothetical protein,>BAM58633 cds chromosome:ASM52304v1:Chromosome:2481634:2482260:1 gene:BEST7003_2431
>BAM58634 cds chromosome:ASM52304v1:Chromosome:2482279:2483172:-1 gene:BEST7003_2433 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqeC description:6-phosphogluconate dehydrogenase,>BAM58634 cds chromosome:ASM52304v1:Chromosome:2482279:2483172:-1 gene:BEST7003_2432
>BAM58635 cds chromosome:ASM52304v1:Chromosome:2483427:2484146:1 gene:BEST7003_2434 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqeB description:hypothetical protein,>BAM58635 cds chromosome:ASM52304v1:Chromosome:2483427:2484146:1 gene:BEST7003_2433
>BAM58636 cds chromosome:ASM52304v1:Chromosome:2484179:2484589:-1 gene:BEST7003_2435 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:nucB description:nuclease,>BAM58636 cds chromosome:ASM52304v1:Chromosome:2484179:2484589:-1 gene:BEST7003_2434
>BAM58637 cds chromosome:ASM52304v1:Chromosome:2484785:2485255:1 gene:BEST7003_2436 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:spoIVCB description:RNA polymerase sporulation-specific sigma-K factor,>BAM58637 cds chromosome:ASM52304v1:Chromosome:2484785:2485255:1 gene:BEST7003_2435
>BAM58638 cds chromosome:ASM52304v1:Chromosome:2485163:2486665:-1 gene:BEST7003_2437 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:spoIVCA description:site-specific DNA recombinase,>BAM58638 cds chromosome:ASM52304v1:Chromosome:2485163:2486665:-1 gene:BEST7003_2436
>BAM58639 cds chromosome:ASM52304v1:Chromosome:2486565:2486759:-1 gene:BEST7003_2438 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yrkS description:hypothetical protein,>BAM58639 cds chromosome:ASM52304v1:Chromosome:2486565:2486759:-1 gene:BEST7003_2437
>BAM58640 cds chromosome:ASM52304v1:Chromosome:2487114:2487533:-1 gene:BEST7003_2439 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:arsC description:arsenate reductase,>BAM58640 cds chromosome:ASM52304v1:Chromosome:2487114:2487533:-1 gene:BEST7003_2438
>BAM58641 cds chromosome:ASM52304v1:Chromosome:2487545:2488585:-1 gene:BEST7003_2440 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:arsB description:arsenite efflux transporter,>BAM58641 cds chromosome:ASM52304v1:Chromosome:2487545:2488585:-1 gene:BEST7003_2439
>BAM58642 cds chromosome:ASM52304v1:Chromosome:2488608:2489048:-1 gene:BEST7003_2441 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqcK description:thiol lyase,>BAM58642 cds chromosome:ASM52304v1:Chromosome:2488608:2489048:-1 gene:BEST7003_2440
>BAM58643 cds chromosome:ASM52304v1:Chromosome:2489109:2489426:-1 gene:BEST7003_2442 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:arsR description:ArsR family transcriptional regulator,>BAM58643 cds chromosome:ASM52304v1:Chromosome:2489109:2489426:-1 gene:BEST7003_2441
>BAM58644 cds chromosome:ASM52304v1:Chromosome:2489798:2490562:-1 gene:BEST7003_2443 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqcI description:hypothetical protein,>BAM58644 cds chromosome:ASM52304v1:Chromosome:2489798:2490562:-1 gene:BEST7003_2442
>BAM58645 cds chromosome:ASM52304v1:Chromosome:2491005:2492132:1 gene:BEST7003_2444 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:rapE description:response regulator aspartate phosphatase,>BAM58645 cds chromosome:ASM52304v1:Chromosome:2491005:2492132:1 gene:BEST7003_2443
>BAM58646 cds chromosome:ASM52304v1:Chromosome:2492122:2492256:1 gene:BEST7003_2445 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:phrE description:regulator of the activity of phosphatase RapE,>BAM58646 cds chromosome:ASM52304v1:Chromosome:2492122:2492256:1 gene:BEST7003_2444
>BAM58647 cds chromosome:ASM52304v1:Chromosome:2492366:2492524:1 gene:BEST7003_2446 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqzI description:hypothetical protein,>BAM58647 cds chromosome:ASM52304v1:Chromosome:2492366:2492524:1 gene:BEST7003_2445
>BAM58648 cds chromosome:ASM52304v1:Chromosome:2492894:2494489:1 gene:BEST7003_2447 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqcG description:phage DNA manipulating enzyme,>BAM58648 cds chromosome:ASM52304v1:Chromosome:2492894:2494489:1 gene:BEST7003_2446
>BAM58649 cds chromosome:ASM52304v1:Chromosome:2494504:2495082:1 gene:BEST7003_2448 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqcF description:hypothetical protein,>BAM58649 cds chromosome:ASM52304v1:Chromosome:2494504:2495082:1 gene:BEST7003_2447
>BAM58650 cds chromosome:ASM52304v1:Chromosome:2495200:2495346:1 gene:BEST7003_2449 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein,>BAM58650 cds chromosome:ASM52304v1:Chromosome:2495200:2495346:1 gene:BEST7003_2448
>BAM58651 cds chromosome:ASM52304v1:Chromosome:2495343:2495705:-1 gene:BEST7003_2450 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqxJ description:hypothetical protein,>BAM58651 cds chromosome:ASM52304v1:Chromosome:2495343:2495705:-1 gene:BEST7003_2449
>BAM58652 cds chromosome:ASM52304v1:Chromosome:2495721:2496200:-1 gene:BEST7003_2451 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqxI description:hypothetical protein,>BAM58652 cds chromosome:ASM52304v1:Chromosome:2495721:2496200:-1 gene:BEST7003_2450
>BAM58653 cds chromosome:ASM52304v1:Chromosome:2496365:2497183:-1 gene:BEST7003_2452 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:cwlA description:N-acetylmuramoyl-L-alanine amidase,>BAM58653 cds chromosome:ASM52304v1:Chromosome:2496365:2497183:-1 gene:BEST7003_2451
>BAM58654 cds chromosome:ASM52304v1:Chromosome:2497228:2497650:-1 gene:BEST7003_2453 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqxH description:holin,>BAM58654 cds chromosome:ASM52304v1:Chromosome:2497228:2497650:-1 gene:BEST7003_2452
>BAM58655 cds chromosome:ASM52304v1:Chromosome:2497695:2498588:-1 gene:BEST7003_2454 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqxG description:phage-related lytic exoenzyme,>BAM58655 cds chromosome:ASM52304v1:Chromosome:2497695:2498588:-1 gene:BEST7003_2453
>BAM58656 cds chromosome:ASM52304v1:Chromosome:2498676:2498840:-1 gene:BEST7003_2455 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqcE description:hypothetical protein,>BAM58656 cds chromosome:ASM52304v1:Chromosome:2498676:2498840:-1 gene:BEST7003_2454
>BAM58657 cds chromosome:ASM52304v1:Chromosome:2498837:2499172:-1 gene:BEST7003_2456 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqcD description:hypothetical protein,>BAM58657 cds chromosome:ASM52304v1:Chromosome:2498837:2499172:-1 gene:BEST7003_2455
>BAM58658 cds chromosome:ASM52304v1:Chromosome:2499182:2500282:-1 gene:BEST7003_2457 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqcC description:hypothetical protein,>BAM58658 cds chromosome:ASM52304v1:Chromosome:2499182:2500282:-1 gene:BEST7003_2456
>BAM58659 cds chromosome:ASM52304v1:Chromosome:2500285:2500557:-1 gene:BEST7003_2458 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqcB description:hypothetical protein,>BAM58659 cds chromosome:ASM52304v1:Chromosome:2500285:2500557:-1 gene:BEST7003_2457
>BAM58660 cds chromosome:ASM52304v1:Chromosome:2500554:2501132:-1 gene:BEST7003_2459 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqcA description:hypothetical protein,>BAM58660 cds chromosome:ASM52304v1:Chromosome:2500554:2501132:-1 gene:BEST7003_2458
>BAM58661 cds chromosome:ASM52304v1:Chromosome:2501116:2502162:-1 gene:BEST7003_2460 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbT description:phage capsid assembly protein,>BAM58661 cds chromosome:ASM52304v1:Chromosome:2501116:2502162:-1 gene:BEST7003_2459
>BAM58662 cds chromosome:ASM52304v1:Chromosome:2502155:2502580:-1 gene:BEST7003_2461 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbS description:hypothetical protein,>BAM58662 cds chromosome:ASM52304v1:Chromosome:2502155:2502580:-1 gene:BEST7003_2460
>BAM58663 cds chromosome:ASM52304v1:Chromosome:2502593:2502856:-1 gene:BEST7003_2462 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbR description:hypothetical protein,>BAM58663 cds chromosome:ASM52304v1:Chromosome:2502593:2502856:-1 gene:BEST7003_2461
>BAM58664 cds chromosome:ASM52304v1:Chromosome:2502853:2503833:-1 gene:BEST7003_2463 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbQ description:hypothetical protein,>BAM58664 cds chromosome:ASM52304v1:Chromosome:2502853:2503833:-1 gene:BEST7003_2462
>BAM58665 cds chromosome:ASM52304v1:Chromosome:2503846:2504505:-1 gene:BEST7003_2464 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbP description:hypothetical protein,>BAM58665 cds chromosome:ASM52304v1:Chromosome:2503846:2504505:-1 gene:BEST7003_2463
>BAM58666 cds chromosome:ASM52304v1:Chromosome:2504498:2509255:-1 gene:BEST7003_2465 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbO description:lytic transglycosylase,>BAM58666 cds chromosome:ASM52304v1:Chromosome:2504498:2509255:-1 gene:BEST7003_2464
>BAM58667 cds chromosome:ASM52304v1:Chromosome:2509258:2509395:-1 gene:BEST7003_2466 gene_biotype:protein_coding transcript_biotype:protein_coding description:Phage-like element PBSX protein xkdN,>BAM58667 cds chromosome:ASM52304v1:Chromosome:2509258:2509395:-1 gene:BEST7003_2465
>BAM58668 cds chromosome:ASM52304v1:Chromosome:2509437:2509886:-1 gene:BEST7003_2467 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:xkdN description:hypothetical protein,>BAM58668 cds chromosome:ASM52304v1:Chromosome:2509437:2509886:-1 gene:BEST7003_2466
>BAM58669 cds chromosome:ASM52304v1:Chromosome:2510032:2510211:1 gene:BEST7003_2468 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqdB description:hypothetical protein,>BAM58669 cds chromosome:ASM52304v1:Chromosome:2510032:2510211:1 gene:BEST7003_2467
>BAM58670 cds chromosome:ASM52304v1:Chromosome:2510530:2510715:1 gene:BEST7003_2469 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein,>BAM58670 cds chromosome:ASM52304v1:Chromosome:2510530:2510715:1 gene:BEST7003_2468
>BAM58671 cds chromosome:ASM52304v1:Chromosome:2510934:2511377:-1 gene:BEST7003_2470 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbM description:hypothetical protein,>BAM58671 cds chromosome:ASM52304v1:Chromosome:2510934:2511377:-1 gene:BEST7003_2469
>BAM58672 cds chromosome:ASM52304v1:Chromosome:2511380:2512780:-1 gene:BEST7003_2471 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbK description:hypothetical protein,>BAM58672 cds chromosome:ASM52304v1:Chromosome:2511380:2512780:-1 gene:BEST7003_2470
>BAM58673 cds chromosome:ASM52304v1:Chromosome:2512781:2512969:-1 gene:BEST7003_2472 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqzN description:hypothetical protein,>BAM58673 cds chromosome:ASM52304v1:Chromosome:2512781:2512969:-1 gene:BEST7003_2471
>BAM58674 cds chromosome:ASM52304v1:Chromosome:2512969:2513406:-1 gene:BEST7003_2473 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbJ description:hypothetical protein,>BAM58674 cds chromosome:ASM52304v1:Chromosome:2512969:2513406:-1 gene:BEST7003_2472
>BAM58675 cds chromosome:ASM52304v1:Chromosome:2513419:2513922:-1 gene:BEST7003_2474 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbI description:hypothetical protein,>BAM58675 cds chromosome:ASM52304v1:Chromosome:2513419:2513922:-1 gene:BEST7003_2473
>BAM58676 cds chromosome:ASM52304v1:Chromosome:2513919:2514281:-1 gene:BEST7003_2475 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbH description:hypothetical protein,>BAM58676 cds chromosome:ASM52304v1:Chromosome:2513919:2514281:-1 gene:BEST7003_2474
>BAM58677 cds chromosome:ASM52304v1:Chromosome:2514278:2514673:-1 gene:BEST7003_2476 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbG description:hypothetical protein,>BAM58677 cds chromosome:ASM52304v1:Chromosome:2514278:2514673:-1 gene:BEST7003_2475
>BAM58678 cds chromosome:ASM52304v1:Chromosome:2514677:2514988:-1 gene:BEST7003_2477 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbF description:hypothetical protein,>BAM58678 cds chromosome:ASM52304v1:Chromosome:2514677:2514988:-1 gene:BEST7003_2476
>BAM58679 cds chromosome:ASM52304v1:Chromosome:2514999:2515934:-1 gene:BEST7003_2478 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbE description:phage capsid protein,>BAM58679 cds chromosome:ASM52304v1:Chromosome:2514999:2515934:-1 gene:BEST7003_2477
>BAM58680 cds chromosome:ASM52304v1:Chromosome:2515953:2516921:-1 gene:BEST7003_2479 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbD description:DNA wielding protein,>BAM58680 cds chromosome:ASM52304v1:Chromosome:2515953:2516921:-1 gene:BEST7003_2478
>BAM58681 cds chromosome:ASM52304v1:Chromosome:2516954:2517607:-1 gene:BEST7003_2480 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbC description:hypothetical protein,>BAM58681 cds chromosome:ASM52304v1:Chromosome:2516954:2517607:-1 gene:BEST7003_2479
>BAM58682 cds chromosome:ASM52304v1:Chromosome:2517648:2518565:-1 gene:BEST7003_2481 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbB description:phage head morphogenesis protein,>BAM58682 cds chromosome:ASM52304v1:Chromosome:2517648:2518565:-1 gene:BEST7003_2480
>BAM58683 cds chromosome:ASM52304v1:Chromosome:2518562:2520094:-1 gene:BEST7003_2482 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqbA description:phage capsid protein,>BAM58683 cds chromosome:ASM52304v1:Chromosome:2518562:2520094:-1 gene:BEST7003_2481
>BAM58684 cds chromosome:ASM52304v1:Chromosome:2520098:2521393:-1 gene:BEST7003_2483 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqaT description:phage-related terminase large subunit,>BAM58684 cds chromosome:ASM52304v1:Chromosome:2520098:2521393:-1 gene:BEST7003_2482
>BAM58685 cds chromosome:ASM52304v1:Chromosome:2521386:2522105:-1 gene:BEST7003_2484 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqaS description:phage-related terminase small subunit,>BAM58685 cds chromosome:ASM52304v1:Chromosome:2521386:2522105:-1 gene:BEST7003_2483
>BAM58686 cds chromosome:ASM52304v1:Chromosome:2522173:2522643:-1 gene:BEST7003_2485 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqaR description:hypothetical protein,>BAM58686 cds chromosome:ASM52304v1:Chromosome:2522173:2522643:-1 gene:BEST7003_2484
>BAM58687 cds chromosome:ASM52304v1:Chromosome:2522781:2523236:-1 gene:BEST7003_2486 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqaQ description:hypothetical protein,>BAM58687 cds chromosome:ASM52304v1:Chromosome:2522781:2523236:-1 gene:BEST7003_2485
>BAM58688 cds chromosome:ASM52304v1:Chromosome:2523434:2524363:1 gene:BEST7003_2487 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqaP description:hypothetical protein,>BAM58688 cds chromosome:ASM52304v1:Chromosome:2523434:2524363:1 gene:BEST7003_2486
>BAM58689 cds chromosome:ASM52304v1:Chromosome:2524437:2524643:-1 gene:BEST7003_2488 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqaO description:hypothetical protein,>BAM58689 cds chromosome:ASM52304v1:Chromosome:2524437:2524643:-1 gene:BEST7003_2487
>BAM58690 cds chromosome:ASM52304v1:Chromosome:2524725:2525153:-1 gene:BEST7003_2489 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqaN description:Holliday junction resolvase,>BAM58690 cds chromosome:ASM52304v1:Chromosome:2524725:2525153:-1 gene:BEST7003_2488
>BAM58691 cds chromosome:ASM52304v1:Chromosome:2525249:2525392:-1 gene:BEST7003_2490 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqzO description:hypothetical protein,>BAM58691 cds chromosome:ASM52304v1:Chromosome:2525249:2525392:-1 gene:BEST7003_2489
>BAM58692 cds chromosome:ASM52304v1:Chromosome:2525389:2526330:-1 gene:BEST7003_2491 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqaM description:hypothetical protein,>BAM58692 cds chromosome:ASM52304v1:Chromosome:2525389:2526330:-1 gene:BEST7003_2490
>BAM58693 cds chromosome:ASM52304v1:Chromosome:2526212:2526922:-1 gene:BEST7003_2492 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqaL description:DNA-binding protein,>BAM58693 cds chromosome:ASM52304v1:Chromosome:2526212:2526922:-1 gene:BEST7003_2491
>BAM58694 cds chromosome:ASM52304v1:Chromosome:2526965:2527819:-1 gene:BEST7003_2493 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqaK description:DNA recombination protein,>BAM58694 cds chromosome:ASM52304v1:Chromosome:2526965:2527819:-1 gene:BEST7003_2492
>BAM58695 cds chromosome:ASM52304v1:Chromosome:2527822:2528781:-1 gene:BEST7003_2494 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqaJ description:nuclease,>BAM58695 cds chromosome:ASM52304v1:Chromosome:2527822:2528781:-1 gene:BEST7003_2493
>BAM58696 cds chromosome:ASM52304v1:Chromosome:2528887:2529111:-1 gene:BEST7003_2495 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqaI description:hypothetical protein,>BAM58696 cds chromosome:ASM52304v1:Chromosome:2528887:2529111:-1 gene:BEST7003_2494
>BAM58697 cds chromosome:ASM52304v1:Chromosome:2529041:2529214:-1 gene:BEST7003_2496 gene_biotype:protein_coding transcript_biotype:protein_coding description:hypothetical protein,>BAM58697 cds chromosome:ASM52304v1:Chromosome:2529041:2529214:-1 gene:BEST7003_2495
>BAM58698 cds chromosome:ASM52304v1:Chromosome:2529211:2529468:-1 gene:BEST7003_2497 gene_biotype:protein_coding transcript_biotype:protein_coding gene_symbol:yqaH description:hypothetical protein,>BAM58698 cds chromosome:ASM52304v1:Chromosome:2529211:2529468:-1 gene:BEST7003_2496
